LRD Mendis,SL,1975,1989,79,74,9,1527,80,23.49,2034,75.07,0,7,4
Azhar Mahmood,PAK,1996,2007,143,110,26,1521,67,18.1,1988,76.5,0,3,9
RS Morton,WI,2002,2010,56,51,6,1519,110,33.75,2289,66.36,2,10,7
JJ Crowe,NZ,1983,1990,75,71,12,1518,88,25.72,2456,61.8,0,7,6
JM Kemp,Afr,2001,2007,85,66,18,1512,100,31.5,1819,83.12,1,10,6
JM Kemp,SA,2001,2007,85,66,18,1512,100,31.5,1819,83.12,1,10,6
RD Shah,KENYA,1998,2007,56,55,1,1506,113,27.88,2298,65.53,1,12,5
MA Ouma,KENYA,2004,2014,80,77,5,1501,61,20.84,2525,59.44,0,7,6
Sarfraz Ahmed,PAK,2007,2016,67,52,9,1498,105,34.83,1701,88.06,2,6,1
AD Hales,ENG,2014,2017,41,39,1,1455,171,38.28,1536,94.72,5,6,3
HJH Marshall,NZ,2003,2007,66,62,9,1454,101,27.43,1990,73.06,1,12,3
Samiullah Shenwari,AFG,2009,2017,65,55,7,1452,96,30.25,2210,65.7,0,10,0
DD Ebrahim,ZIM,2001,2005,82,76,6,1443,121,20.61,2540,56.81,1,4,8
Nasir Jamshed,PAK,2008,2015,48,48,3,1418,112,31.51,1881,75.38,3,8,5
HA Gomes,WI,1978,1987,83,64,15,1415,101,28.87,2578,54.88,1,6,5
N Boje,Afr,1995,2005,115,71,18,1414,129,26.67,1594,88.7,2,4,2
N Boje,SA,1995,2005,115,71,18,1414,129,26.67,1594,88.7,2,4,2
JJ Roy,ENG,2015,2017,38,37,2,1411,162,40.31,1348,104.67,3,9,3
MO Odumbe,KENYA,1996,2003,61,59,5,1409,83,26.09,2014,69.96,0,11,6
P Utseya,ZIM,2004,2015,164,132,48,1406,68,16.73,2410,58.34,0,4,16
GP Howarth,NZ,1975,1985,70,65,5,1384,76,23.06,2301,60.14,0,6,1
TWM Latham,NZ,2012,2017,54,53,7,1367,137,29.71,1730,79.01,2,6,5
JD Ryder,NZ,2008,2014,48,42,1,1362,107,33.21,1429,95.31,3,6,5
BC Broad,ENG,1987,1988,34,34,0,1361,106,40.02,2447,55.61,1,11,2
DO Obuya,KENYA,2001,2012,74,73,3,1355,93,19.35,2135,63.46,0,6,10
Asad Shafiq,PAK,2010,2017,60,58,4,1336,84,24.74,1979,67.5,0,9,5
PG Fulton,NZ,2004,2009,49,46,5,1334,112,32.53,1833,72.77,1,8,2
Asghar Stanikzai,AFG,2009,2017,67,66,5,1326,90,21.73,2193,60.46,0,7,5
JR Hopes,AUS,2005,2010,84,61,8,1326,63,25.01,1415,93.71,0,3,1
SM Katich,AUS,2001,2006,45,42,5,1324,107,35.78,1926,68.74,1,9,3
KMDN Kulasekara,SL,2003,2017,181,120,35,1319,73,15.51,1621,81.36,0,4,13
KD Karthik,INDIA,2004,2014,71,60,13,1313,79,27.93,1793,73.22,0,7,4
Javed Omar,BDESH,1995,2007,59,59,4,1312,85,23.85,2528,51.89,0,10,2
Raqibul Hasan,BDESH,2008,2011,55,54,7,1308,89,27.82,2133,61.32,0,8,6
AA Obanda,KENYA,2007,2014,49,45,2,1306,96,30.37,1764,74.03,0,9,2
MS Sinclair,NZ,2000,2009,54,50,4,1304,118,28.34,2086,62.51,2,8,8
PN Kirsten,SA,1991,1994,40,40,6,1293,97,38.02,2308,56.02,0,9,0
KJ Coetzer,SCOT,2008,2017,35,33,1,1287,156,40.21,1495,86.08,3,7,4
J Charles,WI,2012,2016,48,48,0,1283,130,26.72,1531,83.8,2,4,7
MJ Prior,ENG,2004,2011,68,62,9,1282,87,24.18,1670,76.76,0,3,5
NR Mongia,INDIA,1994,2000,140,96,33,1272,69,20.19,1846,68.9,0,2,4
JEC Franklin,NZ,2001,2013,110,80,27,1270,98,23.96,1651,76.92,0,4,5
AB Agarkar,INDIA,1998,2007,191,113,26,1269,95,14.58,1574,80.62,0,3,10
Shoaib Mohammad,PAK,1984,1993,63,58,6,1269,126,24.4,2492,50.92,1,8,8
Basit Ali,PAK,1993,1996,50,43,6,1265,127,34.18,1669,75.79,1,9,3
Nasir Hossain,BDESH,2011,2016,58,47,8,1262,100,32.35,1564,80.69,1,6,3
BA Stokes,ENG,2011,2017,53,47,5,1244,101,29.61,1263,98.49,1,9,5
MR Marsh,AUS,2011,2017,48,44,9,1242,102,35.48,1316,94.37,1,9,4
SP O'Donnell,AUS,1985,1991,87,64,15,1242,74,25.34,1534,80.96,0,9,5
RR Rossouw,SA,2014,2016,36,35,3,1239,132,38.71,1313,94.36,3,7,5
Harbhajan Singh,Asia,1998,2015,236,128,35,1237,49,13.3,1526,81.06,0,0,17
Harbhajan Singh,INDIA,1998,2015,236,128,35,1237,49,13.3,1526,81.06,0,0,17
SG Law,AUS,1994,1999,54,51,5,1237,110,26.89,1643,75.28,1,7,3
Alok Kapali,BDESH,2002,2011,69,66,3,1235,115,19.6,1817,67.96,1,5,5
NLTC Perera,SL,2009,2016,114,85,13,1233,80,17.12,1139,108.25,0,5,7
GM Hamilton,SCOT,1999,2010,38,38,3,1231,119,35.17,1847,66.64,2,7,1
D Mongia,INDIA,2001,2007,57,51,7,1230,159,27.95,1721,71.47,1,4,4
RW Marsh,AUS,1971,1984,92,76,15,1225,66,20.08,1489,82.26,0,4,7
HDPK Dharmasena,SL,1994,2004,141,87,33,1222,69,22.62,1879,65.03,0,4,2
L Ronchi,AUS,2008,2017,78,61,9,1215,170,23.36,1069,113.65,1,3,6
L Ronchi,NZ,2008,2017,78,61,9,1215,170,23.36,1069,113.65,1,3,6
TM Moody,AUS,1987,1999,76,64,12,1211,89,23.28,1747,69.31,0,10,6
Junaid Siddique,BDESH,2007,2011,54,53,1,1196,100,23,1753,68.22,1,6,6
Mohammad Rafique,Asia,1995,2007,125,106,17,1191,77,13.38,1663,71.61,0,2,15
Mohammad Rafique,BDESH,1995,2007,125,106,17,1191,77,13.38,1663,71.61,0,2,15
B Lee,AUS,2000,2012,221,110,44,1176,59,17.81,1407,83.58,0,3,16
JA Rudolph,Afr,2003,2006,45,39,6,1174,81,35.57,1725,68.05,0,7,0
JA Rudolph,SA,2003,2006,45,39,6,1174,81,35.57,1725,68.05,0,7,0
Babar Azam,PAK,2015,2017,23,23,1,1168,123,53.09,1290,90.54,4,6,0
Nawroz Mangal,AFG,2009,2016,49,48,6,1139,129,27.11,1512,75.33,2,4,4
T Mishra,KENYA,2006,2013,42,40,7,1128,72,34.18,1534,73.53,0,8,4
MF Maharoof,SL,2004,2016,109,75,18,1113,69,19.52,1294,86.01,0,2,3
HS Modi,KENYA,1996,2006,63,56,9,1109,78,23.59,1906,58.18,0,5,5
ES Szwarczynski,NL,2006,2014,41,40,3,1102,98,29.78,1615,68.23,0,10,2
PL Mommsen,SCOT,2010,2016,42,40,6,1101,139,32.38,1582,69.59,2,6,2
VS Solanki,ENG,2000,2006,51,46,5,1097,106,26.75,1504,72.93,2,5,2
B Zuiderent,NL,1996,2011,57,56,10,1097,77,23.84,1873,58.56,0,8,7
RD Berrington,SCOT,2008,2017,53,48,5,1093,101,25.41,1464,74.65,1,8,2
PA Strang,ZIM,1994,2001,95,73,24,1090,47,22.24,1651,66.02,0,0,5
G Boycott,ENG,1971,1981,36,34,4,1082,105,36.06,2020,53.56,1,9,1
NL McCullum,NZ,2009,2015,84,62,11,1070,65,20.98,1220,87.7,0,4,3
Asif Mujtaba,PAK,1986,1996,66,55,14,1068,113,26.04,1671,63.91,1,6,8
DW Randall,ENG,1976,1985,49,45,5,1067,88,26.67,1702,62.69,0,5,4
MM Ali,ENG,2014,2017,52,48,7,1061,128,25.87,1064,99.71,2,4,2
DS Smith,WI,2003,2013,47,45,2,1059,107,24.62,1506,70.31,1,5,4
JK Kamande,KENYA,1999,2011,86,72,11,1055,74,17.29,1685,62.61,0,3,8
AT Rayudu,INDIA,2013,2016,34,30,9,1055,124,50.23,1383,76.28,2,6,1
IDS Smith,NZ,1980,1992,98,77,16,1055,62,17.29,1061,99.43,0,3,7
C Kieswetter,ENG,2010,2013,46,40,5,1054,107,30.11,1172,89.93,1,5,4
CJ Anderson,NZ,2013,2016,44,40,5,1047,131,29.91,943,111.02,1,4,3
KD Mills,NZ,2001,2015,170,101,34,1047,54,15.62,1282,81.66,0,2,8
JM How,NZ,2005,2011,41,37,1,1046,139,29.05,1572,66.53,1,7,3
Noor Ali Zadran,AFG,2009,2017,39,39,1,1040,114,27.36,1631,63.76,1,6,3
DSBP Kuruppu,SL,1983,1990,54,52,1,1022,72,20.03,1978,51.66,0,4,3
AG Prince,Afr,2002,2007,52,41,12,1018,89,35.1,1502,67.77,0,3,4
AG Prince,SA,2002,2007,52,41,12,1018,89,35.1,1502,67.77,0,3,4
SK Warne,AUS,1993,2005,194,107,29,1018,55,13.05,1413,72.04,0,1,10
SK Warne,ICC,1993,2005,194,107,29,1018,55,13.05,1413,72.04,0,1,10
F Behardien,SA,2013,2017,55,45,12,1016,70,30.78,1034,98.25,0,6,4
CS MacLeod,SCOT,2008,2017,40,38,3,1007,175,28.77,1288,78.18,4,2,8
SM Patil,INDIA,1980,1986,45,42,1,1005,84,24.51,1223,82.17,0,9,4
Rajin Saleh,BDESH,2003,2006,43,43,1,1005,108,23.92,1833,54.82,1,6,5
PW Borren,NL,2006,2014,58,50,5,1004,96,22.31,1176,85.37,0,5,5
NFI McCallum,SCOT,2006,2011,43,42,6,1002,121,27.83,1451,69.05,2,4,3
Khaled Mahmud,BDESH,1998,2006,77,72,3,991,50,14.36,1461,67.83,0,1,9
JP Faulkner,AUS,2013,2017,67,50,21,988,116,34.06,948,104.21,1,4,4
BL Cairns,NZ,1974,1985,78,65,6,987,60,16.72,941,104.88,0,2,6
MJ Slater,AUS,1993,1997,42,42,1,987,73,24.07,1634,60.4,0,9,3
AD Russell,WI,2011,2015,51,43,9,985,92,28.97,753,130.81,0,4,5
MJ Horne,NZ,1997,2002,50,48,0,980,74,20.41,1515,64.68,0,5,3
Akram Khan,BDESH,1988,2003,44,44,2,976,65,23.23,1721,56.71,0,5,3
TLW Cooper,NL,2010,2013,23,22,2,976,101,48.8,1391,70.16,1,8,0
Naeem Islam,BDESH,2008,2014,59,51,15,975,84,27.08,1473,66.19,0,5,5
DF Watts,SCOT,2006,2011,36,35,1,974,101,28.64,1559,62.47,1,9,4
Waqar Younis,PAK,1989,2003,262,139,45,969,37,10.3,1445,67.05,0,0,15
Fawad Alam,PAK,2007,2015,38,36,12,966,114,40.25,1297,74.47,1,6,3
SA Thomson,NZ,1990,1996,56,52,10,964,83,22.95,1427,67.55,0,5,2
MN Waller,ZIM,2009,2017,63,57,4,964,99,18.18,1341,71.88,0,4,7
JF Mooney,IRE,2006,2015,64,55,14,963,96,23.48,1215,79.25,0,3,6
GM Ritchie,AUS,1982,1987,44,42,7,959,84,27.4,1479,64.84,0,6,2
RR Watson,SCOT,2006,2010,35,35,4,956,123,30.83,1286,74.33,1,6,4
MD Marshall,WI,1980,1992,136,83,19,955,66,14.92,1246,76.64,0,2,5
MG Johnson,AUS,2005,2015,153,91,32,951,73,16.11,987,96.35,0,2,6
Anamul Haque,BDESH,2012,2015,30,27,0,950,120,35.18,1357,70,3,3,4
RS Madugalle,SL,1979,1988,63,56,5,950,73,18.62,1574,60.35,0,3,4
A Kumble,Asia,1990,2007,271,136,47,938,26,10.53,1536,61.06,0,0,18
A Kumble,INDIA,1990,2007,271,136,47,938,26,10.53,1536,61.06,0,0,18
CM Spearman,NZ,1995,2001,51,50,0,936,86,18.72,1202,77.87,0,5,6
RV Uthappa,INDIA,2006,2015,46,42,6,934,86,25.94,1031,90.59,0,6,4
AN Kervezee,NL,2006,2012,39,36,3,924,92,28,1263,73.15,0,4,2
S Dhaniram,Can,2006,2010,44,41,4,915,92,24.72,1126,81.26,0,6,2
AJ Hall,SA,1999,2007,88,56,13,905,81,21.04,1206,75.04,0,3,5
JWA Taylor,ENG,2011,2015,27,26,5,887,101,42.23,1107,80.12,1,7,2
J Srinath,INDIA,1991,2003,229,121,38,883,53,10.63,1109,79.62,0,1,19
Yashpal Sharma,INDIA,1978,1985,42,40,9,883,89,28.48,1401,63.02,0,4,0
TT Bresnan,ENG,2006,2015,85,64,20,871,80,19.79,965,90.25,0,1,6
SHT Kandamby,SL,2004,2014,39,36,6,870,93,29,1250,69.6,0,5,2
AC Voges,AUS,2007,2013,31,28,9,870,112,45.78,998,87.17,1,4,0
DJ Richardson,SA,1991,1998,122,77,33,868,53,19.72,1298,66.87,0,1,6
MA Vermeulen,ZIM,2000,2009,43,43,4,868,92,22.25,1227,70.74,0,6,4
HK Badani,INDIA,2000,2004,40,36,10,867,100,33.34,1180,73.47,1,4,1
GO Jones,ENG,2004,2014,51,43,8,862,80,24.62,1117,77.17,0,4,1
GO Jones,PNG,2004,2014,51,43,8,862,80,24.62,1117,77.17,0,4,1
TT Samaraweera,SL,1998,2011,53,42,11,862,105,27.8,1244,69.29,2,0,4
SB Smith,AUS,1983,1985,28,24,2,861,117,39.13,1319,65.27,2,8,1
DL Amiss,ENG,1972,1977,18,18,0,859,137,47.72,1185,72.48,4,1,0
RA Harper,WI,1983,1996,105,73,20,855,45,16.13,1162,73.58,0,0,5
WB Phillips,AUS,1982,1986,48,41,6,852,75,24.34,994,85.71,0,6,1
CWJ Athey,ENG,1980,1988,31,30,3,848,142,31.4,1495,56.72,2,4,1
RS Kalpage,SL,1992,1999,86,69,28,844,51,20.58,1320,63.93,0,1,2
MAR Samarasekera,SL,1983,1994,39,39,2,844,76,22.81,1207,69.92,0,4,2
D Ganga,WI,1999,2006,35,34,1,843,71,25.54,1414,59.61,0,9,5
CA Ingram,SA,2010,2013,31,29,3,843,124,32.42,1024,82.32,3,3,5
BM McMillan,SA,1991,1998,78,52,16,841,127,23.36,1147,73.32,1,0,3
CK Coventry,ZIM,2003,2015,39,35,1,831,194,24.44,937,88.68,1,3,5
DW Hookes,AUS,1977,1986,39,36,2,826,76,24.29,1146,72.07,0,5,3
PJ Hughes,AUS,2013,2014,25,24,1,826,138,35.91,1100,75.09,2,4,1
AI Kallicharran,WI,1973,1981,31,28,4,826,78,34.41,1329,62.15,0,6,0
JR Ratnayeke,SL,1982,1990,78,69,14,824,50,14.98,1571,52.45,0,1,4
GN Yallop,AUS,1978,1984,30,27,6,823,66,39.19,1288,63.89,0,7,1
AC Waller,ZIM,1987,1997,39,38,3,818,83,23.37,1172,69.79,0,4,4
Sharjeel Khan,PAK,2013,2017,25,25,0,812,152,32.48,716,113.4,1,6,2
YK Pathan,INDIA,2008,2012,57,41,11,810,123,27,713,113.6,2,3,7
JM Davison,Can,2003,2011,32,32,2,799,111,26.63,767,104.17,1,5,5
Aminul Islam,BDESH,1988,2002,39,39,5,794,70,23.35,1403,56.59,0,3,5
CR Woakes,ENG,2011,2017,61,47,15,794,95,24.81,915,86.77,0,2,5
Z Khan,Asia,2000,2012,200,101,35,792,34,12,1078,73.46,0,0,15
Z Khan,INDIA,2000,2012,200,101,35,792,34,12,1078,73.46,0,0,15
GB Hogg,AUS,1996,2008,123,65,26,790,71,20.25,1004,78.68,0,2,9
KOA Powell,WI,2009,2017,31,31,0,788,83,25.41,974,80.9,0,7,2
Majid Khan,PAK,1973,1982,23,22,1,786,109,37.42,1052,74.71,1,7,1
S Wettimuny,SL,1982,1987,35,33,1,786,86,24.56,1636,48.04,0,4,1
W Barresi,NL,2010,2014,28,27,4,783,137,34.04,1041,75.21,1,5,4
R Lamba,INDIA,1986,1989,32,31,2,783,102,27,1166,67.15,1,6,2
IH Romaine,BMUDA,2006,2009,35,34,3,783,101,25.25,1222,64.07,1,4,5
JA Morkel,Afr,2004,2012,58,43,10,782,97,23.69,780,100.25,0,2,1
JA Morkel,SA,2004,2012,58,43,10,782,97,23.69,780,100.25,0,2,1
Wasim Raja,PAK,1973,1985,54,45,10,782,60,22.34,1168,66.95,0,2,6
Abdur Razzak,BDESH,2004,2014,153,97,39,779,53,13.43,1020,76.37,0,1,12
Shaiman Anwar,UAE,2014,2017,21,21,1,776,106,38.8,921,84.25,1,7,0
AR White,IRE,2006,2014,61,46,3,776,79,18.04,1235,62.83,0,1,4
Haris Sohail,PAK,2013,2015,22,21,3,774,89,43,934,82.86,0,7,1
Saleem Yousuf,PAK,1982,1990,86,62,19,768,62,17.86,1024,75,0,4,5
CN Evans,ZIM,1992,2002,53,47,5,764,96,18.19,1006,75.94,0,2,3
Rizwan Cheema,Can,2008,2013,33,32,1,764,94,24.64,685,111.53,0,6,3
KWR Fletcher,ENG,1971,1982,24,22,3,757,131,39.84,1134,66.75,1,5,0
J Dyson,AUS,1980,1983,29,27,4,755,79,32.82,1553,48.61,0,4,1
AR Cusack,IRE,2007,2015,59,47,14,745,71,22.57,1159,64.27,0,2,8
G Fowler,ENG,1983,1986,26,26,2,744,81,31,1321,56.32,0,4,2
TM Head,AUS,2016,2017,22,21,1,744,128,37.2,838,88.78,1,5,1
DT Johnston,IRE,2006,2013,67,53,15,743,45,19.55,785,94.64,0,0,3
Manzoor Elahi,PAK,1984,1995,54,46,13,741,50,22.45,827,89.6,0,1,1
AM Samad,Can,2003,2009,27,27,2,740,130,29.6,1045,70.81,1,2,2
TD Paine,AUS,2009,2011,26,26,1,737,111,29.48,1070,68.87,1,5,1
PA Patel,INDIA,2003,2012,38,34,3,736,95,23.74,962,76.5,0,4,2
Sohaib Maqsood,PAK,2013,2016,26,25,2,735,89,31.95,881,83.42,0,5,1
MW Machan,SCOT,2013,2016,23,22,0,734,114,33.36,952,77.1,1,3,1
CJ Nevin,NZ,2000,2003,37,36,0,732,74,20.33,1000,73.2,0,4,4
Soumya Sarkar,BDESH,2014,2016,20,20,2,724,127,40.22,728,99.45,1,4,1
CJ Tavare,ENG,1980,1984,29,28,2,720,83,27.69,1471,48.94,0,4,1
MA Ealham,ENG,1996,2001,64,45,4,716,45,17.46,1092,65.56,0,0,4
IJ Harvey,AUS,1997,2004,73,51,11,715,48,17.87,811,88.16,0,0,2
Saqlain Mushtaq,PAK,1995,2003,169,98,38,711,37,11.85,1434,49.58,0,0,13
LJ Wright,ENG,2007,2014,50,39,4,707,52,20.2,820,86.21,0,2,5
J Mubarak,SL,2002,2013,40,37,6,704,72,22.7,1115,63.13,0,4,1
Najibullah Zadran,AFG,2012,2017,34,33,2,704,89,22.7,847,83.11,0,5,2
PA Wallace,WI,1991,2000,33,33,0,701,103,21.24,1151,60.9,1,2,4
SM Ervine,ZIM,2001,2004,42,34,7,698,100,25.85,816,85.53,1,2,5
Sabbir Rahman,BDESH,2014,2016,32,28,4,696,65,29,729,95.47,0,3,1
PL Symcox,SA,1993,1999,80,54,13,694,61,16.92,830,83.61,0,3,6
PAJ DeFreitas,ENG,1987,1997,103,66,23,690,67,16.04,823,83.83,0,1,4
BKG Mendis,SL,2016,2017,22,21,1,685,94,34.25,786,87.15,0,8,1
N Deonarine,WI,2005,2015,31,29,3,682,65,26.23,989,68.95,0,4,0
JR Murray,WI,1992,1999,55,36,6,678,86,22.6,929,72.98,0,5,4
JDS Neesham,NZ,2013,2017,35,31,7,676,74,28.16,719,94.01,0,3,2
R Ashwin,INDIA,2010,2017,105,60,19,674,65,16.43,773,87.19,0,1,6
M Muralitharan,Asia,1993,2011,350,162,63,674,33,6.8,869,77.56,0,0,25
M Muralitharan,ICC,1993,2011,350,162,63,674,33,6.8,869,77.56,0,0,25
M Muralitharan,SL,1993,2011,350,162,63,674,33,6.8,869,77.56,0,0,25
IM Chappell,AUS,1971,1980,16,16,2,673,86,48.07,874,77,0,8,0
DA Marillier,ZIM,2000,2003,48,41,4,672,100,18.16,949,70.81,1,3,4
UC Hathurusingha,SL,1992,1999,35,33,1,669,66,20.9,1318,50.75,0,4,3
AC Botha,IRE,2006,2011,42,38,4,666,56,19.58,970,68.65,0,2,5
CJ Ferguson,AUS,2009,2011,30,25,9,663,71,41.43,777,85.32,0,5,0
NT Broom,NZ,2009,2017,30,30,4,646,109,24.84,814,79.36,1,3,7
Javed Ahmadi,AFG,2010,2016,30,28,0,646,81,23.07,800,80.75,0,5,1
S Ramesh,INDIA,1999,1999,24,24,1,646,82,28.08,1092,59.15,0,6,3
Qasim Umar,PAK,1983,1987,31,31,3,642,69,22.92,1125,57.06,0,4,3
Abdul Qadir,PAK,1983,1993,104,68,26,641,41,15.26,849,75.5,0,0,6
DL Hemp,BMUDA,2006,2009,22,22,3,641,102,33.73,912,70.28,1,4,4
CEL Ambrose,WI,1988,2000,176,96,36,639,31,10.65,985,64.87,0,0,13
JF Reid,NZ,1980,1986,25,24,1,633,88,27.52,1084,58.39,0,4,0
DLS van Bunge,NL,2002,2013,37,31,1,633,80,21.1,953,66.42,0,3,2
RMH Binny,INDIA,1980,1987,72,49,10,629,57,16.12,1046,60.13,0,1,4
GR Larsen,NZ,1990,1999,121,70,27,629,37,14.62,970,64.84,0,0,6
JO Holder,WI,2013,2017,52,40,12,627,57,22.39,675,92.88,0,2,6
AM Blignaut,ZIM,1999,2010,54,41,8,626,63,18.96,589,106.28,0,5,3
DJ Nash,NZ,1992,2002,81,53,13,624,42,15.6,940,66.38,0,0,3
DN Patel,NZ,1987,1997,75,63,10,623,71,11.75,868,71.77,0,1,6
RR Patel,KENYA,2008,2014,39,35,4,621,92,20.03,978,63.49,0,2,3
GRJ Matthews,AUS,1984,1993,59,50,13,619,54,16.72,911,67.94,0,1,5
WV Raman,INDIA,1988,1996,27,27,1,617,114,23.73,1109,55.63,1,3,6
GJ Rennie,ZIM,1996,2003,40,37,6,617,76,19.9,928,66.48,0,2,5
SFAF Bacchus,WI,1978,1983,29,26,3,612,80,26.6,928,65.94,0,3,2
RJ Ratnayake,SL,1982,1993,70,55,18,612,33,16.54,705,86.8,0,0,4
AG Cremer,ZIM,2009,2017,74,53,16,611,58,16.51,938,65.13,0,1,4
J Botha,Afr,2005,2012,78,50,18,609,46,19.03,710,85.77,0,0,2
J Botha,SA,2005,2012,78,50,18,609,46,19.03,710,85.77,0,0,2
D Gough,ENG,1994,2006,159,87,38,609,46,12.42,947,64.3,0,0,10
D Gough,ICC,1994,2006,159,87,38,609,46,12.42,947,64.3,0,0,10
AJ Hollioake,ENG,1996,1999,35,30,6,606,83,25.25,807,75.09,0,3,1
BMAJ Mendis,SL,2010,2015,54,40,10,604,72,20.13,710,85.07,0,1,1
RIC Holder,WI,1993,1997,37,31,6,599,65,23.96,876,68.37,0,2,4
RT Robinson,ENG,1984,1988,26,26,0,597,83,22.96,1026,58.18,0,3,2
BM Laird,AUS,1979,1982,23,23,3,594,117,29.7,1105,53.75,1,2,0
Mansoor Akhtar,PAK,1980,1990,41,35,1,593,47,17.44,1148,51.65,0,0,1
W Larkins,ENG,1979,1991,25,24,0,591,124,24.62,1047,56.44,1,0,3
LOB Cann,BMUDA,2006,2009,26,25,3,590,52,26.81,504,117.06,0,1,3
Wahab Riaz,PAK,2008,2017,77,56,13,589,54,13.69,715,82.37,0,2,12
RJ Nicol,NZ,2011,2013,22,21,2,586,146,30.84,776,75.51,2,2,2
Rahmat Shah,AFG,2013,2017,22,20,1,585,100,30.78,905,64.64,1,3,1
SB Joshi,INDIA,1996,2001,69,45,11,584,61,17.17,653,89.43,0,1,4
RT Latham,NZ,1990,1994,33,33,4,583,60,20.1,1008,57.83,0,1,3
Khurram Khan,UAE,2004,2015,16,16,2,582,132,41.57,725,80.27,1,3,0
BJ Hodge,AUS,2005,2007,25,21,2,575,123,30.26,657,87.51,1,3,3
MJR Rindel,SA,1994,1999,22,22,1,575,106,27.38,860,66.86,1,2,1
Tushar Imran,BDESH,2001,2007,41,40,0,574,65,14.35,970,59.17,0,2,8
BJ Watling,NZ,2010,2016,27,25,2,573,96,24.91,838,68.37,0,5,3
C White,ENG,1994,2003,51,41,5,568,57,15.77,928,61.2,0,1,9
RM Haq,SCOT,2006,2015,54,40,6,566,71,16.64,931,60.79,0,3,6
KS More,INDIA,1984,1993,94,65,22,563,42,13.09,808,69.67,0,0,5
Aamer Malik,PAK,1988,1994,24,23,1,556,90,25.27,989,56.21,0,5,1
RJ Peterson,SA,2002,2014,79,41,14,556,68,20.59,688,80.81,0,1,4
R Mutumbami,ZIM,2014,2016,31,29,2,552,74,20.44,777,71.04,0,3,3
GS Blewett,AUS,1995,1999,32,30,3,551,57,20.4,889,61.97,0,2,3
TJ Friend,ZIM,2000,2004,51,39,5,548,91,16.11,724,75.69,0,3,5
T Duffin,ZIM,2006,2007,23,23,0,546,88,23.73,993,54.98,0,3,1
Mohammad Wasim,PAK,1996,2000,25,25,2,543,76,23.6,1043,52.06,0,3,4
Mominul Haque,BDESH,2012,2015,26,24,1,543,60,23.6,728,74.58,0,3,1
AP Kuiper,SA,1991,1996,25,23,7,539,63,33.68,662,81.41,0,3,0
P Willey,ENG,1977,1986,26,24,1,538,64,23.39,855,62.92,0,5,3
MC Snedden,NZ,1980,1990,93,54,19,535,64,15.28,843,63.46,0,1,4
Athar Ali Khan,BDESH,1988,1998,19,19,1,532,82,29.55,945,56.29,0,3,3
IS Billcliff,Can,2003,2009,19,19,0,529,93,27.84,793,66.7,0,4,0
SCJ Broad,ENG,2006,2016,121,68,25,529,45,12.3,709,74.61,0,0,8
NN Odhiambo,KENYA,2006,2014,69,53,9,528,66,12,737,71.64,0,1,9
Naved-ul-Hasan,PAK,2003,2010,74,51,18,524,33,15.87,620,84.51,0,0,4
TG Southee,NZ,2008,2017,116,68,22,522,55,11.34,529,98.67,0,1,12
Amjad Ali,UAE,2008,2015,17,17,0,520,98,30.58,680,76.47,0,3,0
LK Germon,NZ,1994,1997,37,31,5,519,89,19.96,787,65.94,0,3,2
Mudassar Bukhari,NL,2007,2014,46,34,4,516,71,17.2,671,76.9,0,2,4
JM Bairstow,ENG,2011,2017,23,19,3,514,83,32.12,593,86.67,0,3,1
KM Dabengwa,ZIM,2005,2010,37,34,7,514,45,19.03,851,60.39,0,0,4
PK Amre,INDIA,1991,1994,37,30,5,513,84,20.52,799,64.2,0,2,1
A Balbirnie,IRE,2010,2017,24,23,2,513,97,24.42,763,67.23,0,3,0
KD Walters,AUS,1971,1981,28,24,6,513,59,28.5,732,70.08,0,2,1
JG Bracewell,NZ,1983,1990,53,43,12,512,43,16.51,717,71.4,0,0,6
DP Viljoen,ZIM,1997,2001,53,43,7,512,63,14.22,827,61.91,0,2,5
JM Brearley,ENG,1977,1980,25,24,3,510,78,24.28,1120,45.53,0,3,6
AO Suji,KENYA,1996,2008,60,46,7,506,67,12.97,977,51.79,0,1,1
Babar Hayat,HK,2014,2017,14,14,2,504,82,42,639,78.87,0,6,3
AN Petersen,SA,2006,2013,21,19,1,504,80,28,610,82.62,0,4,0
Taufeeq Umar,PAK,2001,2011,22,22,1,504,81,24,895,56.31,0,3,0
PR Reiffel,AUS,1992,1999,92,57,21,503,58,13.97,709,70.94,0,1,5
JE Emburey,ENG,1980,1993,61,45,10,501,34,14.31,664,75.45,0,0,3
GP Swann,ENG,2000,2013,79,48,12,500,34,13.88,553,90.41,0,0,3
JJ Tucker,BMUDA,2006,2009,26,26,1,496,52,19.84,726,68.31,0,1,1
DJ Callaghan,SA,1992,2000,29,25,6,493,169,25.94,726,67.9,1,0,2
Naimur Rahman,BDESH,1995,2002,29,27,2,488,47,19.52,771,63.29,0,0,3
JWM Dalrymple,ENG,2006,2007,27,26,1,487,67,19.48,672,72.47,0,2,2
AC Cummins,Can,1991,2007,76,49,13,486,44,13.5,586,82.93,0,0,4
AC Cummins,WI,1991,2007,76,49,13,486,44,13.5,586,82.93,0,0,4
R McLaren,SA,2009,2014,54,41,15,485,71,18.65,680,71.32,0,1,3
MRJ Veletta,AUS,1987,1989,20,19,4,484,68,32.26,642,75.38,0,2,2
LE Plunkett,ENG,2005,2017,49,35,13,483,56,21.95,476,101.47,0,1,2
