DT Hondo,ZIM,2001,2005,56,56,2381,2171,61,4/37,35.59,5.47,39,3,0
B Kumar,INDIA,2012,2017,59,59,2927,2417,61,4/8,39.62,4.95,47.9,2,0
DR Smith,WI,2004,2015,105,73,2726,2285,61,5/45,37.45,5.02,44.6,3,1
Syed Rasel,BDESH,2005,2010,52,52,2657,2051,61,4/22,33.62,4.63,43.5,1,0
FH Edwards,WI,2003,2009,50,49,2138,1812,60,6/22,30.2,5.08,35.6,0,2
RM Haq,SCOT,2006,2015,54,51,2633,1975,60,5/54,32.91,4.5,43.8,2,1
JC Tredwell,ENG,2010,2015,45,44,2104,1666,60,4/41,27.76,4.75,35,3,0
ALF de Mel,SL,1982,1987,57,57,2735,2237,59,5/32,37.91,4.9,46.3,1,2
NA Foster,ENG,1984,1989,48,48,2627,1836,59,3/20,31.11,4.19,44.5,0,0
Tapash Baisya,BDESH,2002,2007,56,56,2608,2452,59,4/16,41.55,5.64,44.2,2,0
MJ Henry,NZ,2014,2016,30,28,1535,1456,58,5/30,25.1,5.69,26.4,4,2
HK Olonga,ZIM,1995,2003,50,49,2059,1977,58,6/19,34.08,5.76,35.5,2,2
GC Small,ENG,1987,1992,53,53,2793,1942,58,4/31,33.48,4.17,48.1,1,0
Mudassar Bukhari,NL,2007,2014,46,46,2036,1601,57,3/17,28.08,4.71,35.7,0,0
MJ Clarke,AUS,2003,2015,245,106,2585,2146,57,5/35,37.64,4.98,45.3,1,1
GRJ Matthews,AUS,1984,1993,59,54,2808,2004,57,3/27,35.15,4.28,49.2,0,0
DS Mohanty,INDIA,1997,2001,45,44,1996,1662,57,4/56,29.15,4.99,35,1,0
T Mupariwa,ZIM,2004,2016,40,40,2019,1690,57,4/39,29.64,5.02,35.4,3,0
K Rabada,SA,2015,2017,34,33,1693,1442,57,6/16,25.29,5.11,29.7,2,1
Arshad Khan,PAK,1993,2006,58,56,2823,1948,56,4/33,34.78,4.14,50.4,1,0
Hamid Hassan,AFG,2009,2016,32,31,1518,1153,56,5/45,20.58,4.55,27.1,2,1
WB Rankin,ENG,2007,2016,46,44,2139,1763,56,4/46,31.48,4.94,38.1,1,0
WB Rankin,IRE,2007,2016,46,44,2139,1763,56,4/46,31.48,4.94,38.1,1,0
R Telemachus,SA,1998,2006,37,37,1918,1565,56,4/43,27.94,4.89,34.2,1,0
CJ Anderson,NZ,2013,2016,44,39,1359,1376,55,5/63,25.01,6.07,24.7,2,1
XJ Doherty,AUS,2010,2015,60,56,2792,2224,55,4/28,40.43,4.77,50.7,3,0
AF Giles,ENG,1997,2005,62,57,2856,2069,55,5/57,37.61,4.34,51.9,0,1
JR Hazlewood,AUS,2010,2017,35,34,1784,1385,55,5/31,25.18,4.65,32.4,1,2
AU Rashid,ENG,2009,2017,41,40,2068,1945,55,4/43,35.36,5.64,37.6,4,0
Tauseef Ahmed,PAK,1982,1990,70,67,3250,2247,55,4/38,40.85,4.14,59,1,0
RN ten Doeschate,NL,2006,2011,33,33,1580,1327,55,4/31,24.12,5.03,28.7,3,0
JR Thomson,AUS,1975,1985,50,50,2696,1942,55,4/67,35.3,4.32,49,1,0
JV Coney,NZ,1979,1987,88,70,2931,2039,54,4/46,37.75,4.17,54.2,1,0
AR Adams,NZ,2001,2007,42,40,1885,1643,53,5/22,31,5.22,35.5,2,1
SR Clark,AUS,2005,2009,39,38,1829,1477,53,4/54,27.86,4.84,34.5,2,0
LS Pascoe,AUS,1977,1982,29,28,1568,1066,53,5/30,20.11,4.07,29.5,4,1
SMSM Senanayake,SL,2012,2015,49,47,2358,1874,53,4/13,35.35,4.76,44.4,1,0
GI Allott,NZ,1997,2000,31,31,1528,1207,52,4/35,23.21,4.73,29.3,4,0
KSC de Silva,SL,1996,2000,38,37,1619,1323,52,3/18,25.44,4.9,31.1,0,0
DS Lehmann,AUS,1996,2005,117,62,1793,1445,52,4/7,27.78,4.83,34.4,1,0
TM Moody,AUS,1987,1999,76,66,2797,2014,52,3/25,38.73,4.32,53.7,0,0
PJ Cummins,AUS,2011,2017,28,28,1416,1303,51,4/41,25.54,5.52,27.7,3,0
VC Drakes,WI,1995,2004,34,34,1640,1293,51,5/33,25.35,4.73,32.1,3,2
AM Blignaut,ZIM,1999,2010,54,53,2348,2063,50,4/43,41.26,5.27,46.9,2,0
JA Morkel,Afr,2004,2012,58,52,2073,1899,50,4/29,37.98,5.49,41.4,2,0
JA Morkel,SA,2004,2012,58,52,2073,1899,50,4/29,37.98,5.49,41.4,2,0
KA Pollard,WI,2007,2016,101,70,2044,1956,50,3/27,39.12,5.74,40.8,0,0
T Thushara,SL,2008,2010,38,38,1676,1393,50,5/47,27.86,4.98,33.5,0,1
CD McMillan,NZ,1997,2007,197,74,1879,1717,49,3/20,35.04,5.48,38.3,0,0
TL Chatara,ZIM,2013,2017,34,34,1820,1515,48,3/30,31.56,4.99,37.9,0,0
GR Dilley,ENG,1979,1988,36,36,2043,1291,48,4/23,26.89,3.79,42.5,3,0
JK Kamande,KENYA,1999,2011,86,71,2619,2169,48,4/36,45.18,4.96,54.5,1,0
S Lee,AUS,1995,2001,45,43,1706,1245,48,5/33,25.93,4.37,35.5,1,1
JF Mooney,IRE,2006,2015,64,50,1797,1635,48,4/27,34.06,5.45,37.4,2,0
ARC Fraser,ENG,1989,1999,42,42,2392,1412,47,4/22,30.04,3.54,50.8,1,0
JS Patel,NZ,2005,2017,42,41,1954,1636,47,3/11,34.8,5.02,41.5,0,0
Shahadat Hossain,BDESH,2006,2013,51,50,2198,2143,47,3/34,45.59,5.84,46.7,0,0
M Amarnath,INDIA,1975,1989,85,64,2730,1971,46,3/12,42.84,4.33,59.3,0,0
PW Borren,NL,2006,2014,58,51,1979,1620,46,4/32,35.21,4.91,43,1,0
N Chopra,INDIA,1998,2000,39,37,1835,1286,46,5/21,27.95,4.2,39.8,1,1
JH Davey,SCOT,2010,2017,28,26,1151,998,46,6/28,21.69,5.2,25,1,2
NAM McLean,WI,1996,2003,45,45,2120,1729,46,3/21,37.58,4.89,46,0,0
Mirwais Ashraf,AFG,2009,2016,46,45,2009,1360,46,4/35,29.56,4.06,43.6,1,0
Mohammad Asif,Asia,2005,2010,38,36,1941,1524,46,3/28,33.13,4.71,42.1,0,0
Mohammad Asif,PAK,2005,2010,38,36,1941,1524,46,3/28,33.13,4.71,42.1,0,0
SB O'Connor,NZ,1997,2000,38,38,1487,1396,46,5/39,30.34,5.63,32.3,1,2
BA Stokes,ENG,2011,2017,53,42,1718,1744,46,5/61,37.91,6.09,37.3,1,1
BC Strang,ZIM,1995,2001,49,48,2494,1718,46,6/20,37.34,4.13,54.2,1,1
MR Whitney,AUS,1983,1993,38,38,2106,1249,46,4/34,27.15,3.55,45.7,2,0
RDB Croft,ENG,1996,2001,50,49,2466,1743,45,3/51,38.73,4.24,54.8,0,0
GF Labrooy,SL,1986,1992,44,44,2308,1876,45,5/57,41.68,4.87,51.2,1,1
GJ Maxwell,AUS,2012,2017,74,58,1864,1717,45,4/46,38.15,5.52,41.4,2,0
Mohammad Amir,PAK,2009,2017,29,29,1512,1221,45,4/28,27.13,4.84,33.6,1,0
CM Old,ENG,1973,1981,32,31,1755,999,45,4/8,22.2,3.41,39,2,0
H Osinde,Can,2006,2013,42,41,1692,1389,45,4/26,30.86,4.92,37.6,2,0
DN Patel,NZ,1987,1997,75,69,3251,2261,45,3/22,50.24,4.17,72.2,0,0
EC Rainsford,ZIM,2004,2010,39,39,1907,1401,45,5/36,31.13,4.4,42.3,1,1
AR Whittall,ZIM,1996,2000,63,62,3085,2251,45,3/23,50.02,4.37,68.5,0,0
SC Williams,ZIM,2005,2017,104,80,2854,2310,45,3/15,51.33,4.85,63.4,0,0
MM Ali,ENG,2014,2017,52,51,2549,2137,44,3/32,48.56,5.03,57.9,0,0
HS Baidwan,Can,2008,2014,32,32,1551,1348,44,3/19,30.63,5.21,35.2,0,0
SP Davis,AUS,1986,1988,39,39,2016,1133,44,3/10,25.75,3.37,45.8,0,0
S Elworthy,SA,1998,2002,39,37,1702,1235,44,3/17,28.06,4.35,38.6,0,0
AH Gray,WI,1985,1991,25,24,1270,835,44,6/50,18.97,3.94,28.8,2,1
RJ Harris,AUS,2009,2012,21,20,1031,832,44,5/19,18.9,4.84,23.4,0,3
VJ Marks,ENG,1980,1988,34,32,1838,1135,44,5/20,25.79,3.7,41.7,0,2
Nazmul Hossain,BDESH,2004,2012,38,37,1649,1386,44,4/40,31.5,5.04,37.4,1,0
DR Pringle,ENG,1982,1993,44,44,2379,1677,44,4/42,38.11,4.22,54,1,0
RP Snell,SA,1991,1996,42,42,2095,1574,44,5/40,35.77,4.5,47.6,2,1
DP Viljoen,ZIM,1997,2001,53,46,2075,1639,44,3/20,37.25,4.73,47.1,0,0
JC Adams,WI,1992,2001,127,56,1856,1499,43,5/37,34.86,4.84,43.1,0,1
CJ Jordan,ENG,2013,2016,31,31,1532,1521,43,5/29,35.37,5.95,35.6,0,1
Samiullah Shenwari,AFG,2009,2017,65,56,1907,1528,43,4/31,35.53,4.8,44.3,1,0
MA Suji,KENYA,1996,2006,64,64,2952,2190,43,4/24,50.93,4.45,68.6,1,0
KLT Arthurton,WI,1988,1999,105,44,1384,1159,42,4/31,27.59,5.02,32.9,3,0
AC Botha,IRE,2006,2011,42,33,1560,1134,42,4/19,27,4.36,37.1,2,0
PM Seelaar,NL,2006,2014,37,37,1685,1329,42,4/15,31.64,4.73,40.1,1,0
SA Thomson,NZ,1990,1996,56,51,2121,1602,42,3/14,38.14,4.53,50.5,0,0
JAR Blain,SCOT,1999,2009,33,32,1329,1173,41,5/22,28.6,5.29,32.4,1,1
DG Cork,ENG,1992,2002,32,32,1772,1368,41,3/27,33.36,4.63,43.2,0,0
CE Cuffy,WI,1994,2002,41,41,2153,1436,41,4/24,35.02,4,52.5,1,0
S Dhaniram,Can,2006,2010,44,41,1769,1240,41,5/32,30.24,4.2,43.1,1,1
SM Ervine,ZIM,2001,2004,42,40,1649,1561,41,3/29,38.07,5.67,40.2,0,0
HA Gomes,WI,1978,1987,83,36,1345,1045,41,4/31,25.48,4.66,32.8,2,0
MR Marsh,AUS,2011,2017,48,45,1592,1483,41,5/33,36.17,5.58,38.8,1,1
NO Miller,WI,2008,2015,46,42,1945,1509,41,4/43,36.8,4.65,47.4,2,0
VD Philander,SA,2007,2015,30,28,1279,986,41,4/12,24.04,4.62,31.1,2,0
Shapoor Zadran,AFG,2009,2016,39,39,1773,1402,41,4/24,34.19,4.74,43.2,2,0
RP Arnold,SL,1997,2007,180,84,2157,1739,40,3/47,43.47,4.83,53.9,0,0
RS Bopara,ENG,2007,2015,120,74,1860,1523,40,4/38,38.07,4.91,46.5,1,0
JW Hastings,AUS,2010,2016,28,28,1432,1187,40,6/45,29.67,4.97,35.8,1,1
Saleem Jaffar,PAK,1986,1990,39,39,1900,1382,40,3/25,34.55,4.36,47.5,0,0
SJ Benn,WI,2008,2016,47,46,2387,1913,39,4/18,49.05,4.8,61.2,3,0
PT Collins,WI,1999,2005,30,30,1577,1212,39,5/43,31.07,4.61,40.4,0,1
WW Davis,WI,1983,1988,35,35,1923,1302,39,7/51,33.38,4.06,49.3,0,1
GD Elliott,NZ,2008,2016,83,56,1302,1179,39,4/31,30.23,5.43,33.3,1,0
WK McCallan,IRE,2006,2009,39,35,1804,1208,39,4/30,30.97,4.01,46.2,2,0
TBA May,AUS,1987,1995,47,46,2504,1772,39,3/19,45.43,4.24,64.2,0,0
MO Odumbe,KENYA,1996,2003,61,52,2237,1807,39,4/38,46.33,4.84,57.3,1,0
Akram Raza,PAK,1989,1995,49,48,2601,1611,38,3/18,42.39,3.71,68.4,0,0
Amir Hamza,AFG,2012,2017,25,25,1228,771,38,4/17,20.28,3.76,32.3,1,0
MG Hughes,AUS,1988,1993,33,33,1639,1115,38,4/44,29.34,4.08,43.1,1,0
AJ Ireland,ZIM,2005,2007,26,26,1326,1115,38,3/41,29.34,5.04,34.8,0,0
H Masakadza,ZIM,2001,2017,171,82,1802,1590,38,3/39,41.84,5.29,47.4,0,0
R Vinay Kumar,INDIA,2010,2013,31,31,1436,1423,38,4/30,37.44,5.94,37.7,1,0
TJ Friend,ZIM,2000,2004,51,45,1930,1779,37,4/55,48.08,5.53,52.1,1,0
MR Gillespie,NZ,2006,2009,32,31,1521,1369,37,4/58,37,5.4,41.1,1,0
EE Hemmings,ENG,1982,1991,33,32,1752,1294,37,4/52,34.97,4.43,47.3,1,0
M Kartik,INDIA,2002,2007,37,36,1907,1612,37,6/27,43.56,5.07,51.5,0,1
Rashid Khan,AFG,2015,2017,21,20,1004,671,37,4/21,18.13,4,27.1,1,0
HMCM Bandara,SL,2006,2010,31,28,1470,1232,36,4/31,34.22,5.02,40.8,2,0
EAE Baptiste,WI,1983,1990,43,43,2214,1511,36,2/10,41.97,4.09,61.5,0,0
MG Bevan,AUS,1994,2004,232,67,1966,1655,36,3/36,45.97,5.05,54.6,0,0
JM Davison,Can,2003,2011,32,31,1435,1067,36,3/15,29.63,4.46,39.8,0,0
AIC Dodemaide,AUS,1988,1993,24,24,1327,753,36,5/21,20.91,3.4,36.8,1,1
SB Doull,NZ,1992,2000,42,42,1745,1459,36,4/25,40.52,5.01,48.4,1,0
GA Gooch,ENG,1976,1995,125,60,2066,1516,36,3/19,42.11,4.4,57.3,0,0
S Randiv,SL,2009,2016,31,29,1437,1214,36,5/42,33.72,5.06,39.9,0,1
Khurram Chohan,Can,2009,2014,25,24,1186,1029,36,5/68,28.58,5.2,32.9,3,1
SK Raina,INDIA,2005,2015,223,98,2084,1769,36,3/34,49.13,5.09,57.8,0,0
I Wardlaw,SCOT,2013,2015,22,21,1108,1036,36,4/22,28.77,5.61,30.7,2,0
CJ Chibhabha,ZIM,2005,2016,100,57,1649,1593,35,4/25,45.51,5.79,47.1,1,0
M Hendrick,ENG,1973,1981,22,22,1248,681,35,5/31,19.45,3.27,35.6,2,1
NC Johnson,ZIM,1998,2000,48,39,1503,1220,35,4/42,34.85,4.87,42.9,1,0
Naeem Islam,BDESH,2008,2014,59,48,1743,1407,35,3/32,40.2,4.84,49.8,0,0
CO Obuya,KENYA,2001,2014,104,49,1818,1637,35,5/24,46.77,5.4,51.9,0,1
AR Patel,INDIA,2014,2016,30,27,1446,1057,35,3/39,30.2,4.38,41.3,0,0
MJ Santner,NZ,2015,2017,32,31,1454,1219,35,3/31,34.82,5.03,41.5,0,0
Taskin Ahmed,BDESH,2014,2016,23,23,1024,973,35,5/28,27.8,5.7,29.2,1,1
BA Williams,AUS,2002,2004,25,24,1203,814,35,5/22,23.25,4.05,34.3,1,2
KJ Abbott,SA,2013,2016,28,27,1303,1051,34,4/21,30.91,4.83,38.3,2,0
L Balaji,INDIA,2002,2009,30,30,1447,1344,34,4/48,39.52,5.57,42.5,1,0
TL Best,WI,2004,2014,26,26,1300,1157,34,4/35,34.02,5.34,38.2,2,0
OD Gibson,WI,1995,1997,15,15,739,621,34,5/40,18.26,5.04,21.7,2,2
VB John,SL,1982,1987,45,45,2311,1655,34,3/28,48.67,4.29,67.9,0,0
RDM Leverock,BMUDA,2006,2009,32,32,1684,1123,34,5/53,33.02,4,49.5,0,1
RR Powar,INDIA,2004,2007,31,29,1536,1191,34,3/24,35.02,4.65,45.1,0,0
JA Rennie,ZIM,1993,2000,44,43,1965,1564,34,3/27,46,4.77,57.7,0,0
Tahir Naqqash,PAK,1980,1985,40,37,1596,1240,34,3/23,36.47,4.66,46.9,0,0
A Zampa,AUS,2016,2017,22,22,1088,991,34,3/16,29.14,5.46,32,0,0
KCG Benjamin,WI,1992,1996,26,26,1319,923,33,3/34,27.96,4.19,39.9,0,0
U Bhatti,Can,2006,2010,36,35,1630,1149,33,4/45,34.81,4.22,49.3,1,0
JG Bracewell,NZ,1983,1990,53,50,2447,1884,33,2/3,57.09,4.61,74.1,0,0
YK Pathan,INDIA,2008,2012,57,50,1490,1365,33,3/49,41.36,5.49,45.1,0,0
E Schiferli,NL,2002,2013,30,30,1294,1008,33,4/23,30.54,4.67,39.2,3,0
Shabbir Ahmed,PAK,1999,2005,32,32,1642,1192,33,3/32,36.12,4.35,49.7,0,0
Sikander Bakht,PAK,1977,1989,27,27,1277,860,33,4/34,26.06,4.04,38.6,1,0
EO Simons,SA,1994,1995,23,23,1212,810,33,4/42,24.54,4,36.7,1,0
KS Williamson,NZ,2010,2017,111,58,1257,1156,33,4/22,35.03,5.51,38,1,0
SD Anurasiri,SL,1986,1994,45,43,2100,1464,32,3/40,45.75,4.18,65.6,0,0
PP Chawla,INDIA,2007,2011,25,25,1312,1117,32,4/23,34.9,5.1,41,2,0
AC Dale,AUS,1997,2000,30,30,1596,979,32,3/18,30.59,3.68,49.8,0,0
DS de Silva,SL,1975,1985,41,40,2076,1557,32,3/29,48.65,4.5,64.8,0,0
MJ Hoggard,ENG,2001,2006,26,26,1306,1152,32,5/49,36,5.29,40.8,0,1
AJ Hollioake,ENG,1996,1999,35,32,1208,1019,32,4/23,31.84,5.06,37.7,2,0
JM Kemp,Afr,2001,2007,85,48,1303,1015,32,3/20,31.71,4.67,40.7,0,0
JM Kemp,SA,2001,2007,85,48,1303,1015,32,3/20,31.71,4.67,40.7,0,0
JDS Neesham,NZ,2013,2017,35,33,1034,1113,32,4/42,34.78,6.45,32.3,2,0
KTGD Prasad,SL,2006,2015,24,24,1015,976,32,3/17,30.5,5.76,31.7,0,0
Rizwan Cheema,Can,2008,2013,33,32,1330,1095,32,3/25,34.21,4.93,41.5,0,0
PR Stirling,IRE,2008,2017,73,53,1948,1512,32,4/11,47.25,4.65,60.8,1,0
GB Troup,NZ,1976,1985,22,22,1180,791,32,4/19,24.71,4.02,36.8,3,0
DL Underwood,ENG,1973,1982,26,24,1278,734,32,4/44,22.93,3.44,39.9,1,0
DJ Willey,ENG,2015,2017,25,25,1120,1048,32,4/34,32.75,5.61,35,1,0
Arshad Ayub,INDIA,1987,1990,32,32,1769,1216,31,5/21,39.22,4.12,57,0,1
JW Dernbach,ENG,2011,2013,24,24,1234,1308,31,4/45,42.19,6.35,39.8,1,0
KS Lokuarachchi,SL,2003,2007,21,21,1011,725,31,4/44,23.38,4.3,32.6,1,0
MJ Mason,NZ,2003,2010,26,25,1179,1024,31,4/24,33.03,5.21,38,1,0
AF Milne,NZ,2012,2016,33,32,1463,1259,31,3/49,40.61,5.16,47.1,0,0
MM Sharma,INDIA,2013,2015,26,25,1121,1020,31,4/22,32.9,5.45,36.1,1,0
Abdur Rehman,PAK,2006,2014,31,31,1624,1142,30,4/48,38.06,4.21,54.1,1,0
CEH Croft,WI,1977,1981,19,19,1070,620,30,6/15,20.66,3.47,35.6,0,1
GA Hick,ENG,1991,2001,120,47,1236,1026,30,5/33,34.2,4.98,41.2,0,1
RK Illingworth,ENG,1991,1996,25,25,1501,1059,30,3/33,35.3,4.23,50,0,0
SI Mahmood,ENG,2004,2009,26,25,1197,1169,30,4/50,38.96,5.85,39.9,1,0
DA Marillier,ZIM,2000,2003,48,35,1574,1235,30,4/38,41.16,4.7,52.4,1,0
Mustafizur Rahman,BDESH,2015,2016,11,11,568,415,30,6/43,13.83,4.38,18.9,0,3
PR Adams,SA,1996,2003,24,23,1109,815,29,3/26,28.1,4.4,38.2,0,0
RK Chauhan,INDIA,1993,1997,35,34,1634,1216,29,3/29,41.93,4.46,56.3,0,0
MD Crowe,NZ,1982,1995,143,46,1296,954,29,2/9,32.89,4.41,44.6,0,0
TBM de Leede,NL,1996,2007,29,29,1139,999,29,4/35,34.44,5.26,39.2,1,0
Hasibul Hossain,BDESH,1995,2004,32,32,1375,1338,29,4/56,46.13,5.83,47.4,1,0
BW Hilfenhaus,AUS,2007,2012,25,25,1216,1075,29,5/33,37.06,5.3,41.9,0,1
Manzoor Elahi,PAK,1984,1995,54,49,1743,1262,29,3/22,43.51,4.34,60.1,0,0
CH Morris,SA,2013,2017,23,22,1038,956,29,4/31,32.96,5.52,35.7,2,0
BA Murphy,ZIM,2000,2003,31,29,1422,1130,29,3/43,38.96,4.76,49,0,0
Nadeem Ahmed,HK,2004,2017,17,17,889,635,29,4/26,21.89,4.28,30.6,4,0
FA Rose,WI,1997,2000,27,27,1326,1046,29,5/23,36.06,4.73,45.7,0,1
RJ Sidebottom,ENG,2001,2010,25,25,1277,1039,29,3/19,35.82,4.88,44,0,0
BV Vitori,ZIM,2011,2016,20,20,1022,998,29,5/20,34.41,5.85,35.2,0,2
CM Wright,SCOT,2006,2009,20,19,861,663,29,4/29,22.86,4.62,29.6,1,0
IG Butler,NZ,2002,2010,26,25,1109,1038,28,4/44,37.07,5.61,39.6,1,0
WW Hinds,WI,1999,2010,119,34,945,837,28,3/24,29.89,5.31,33.7,0,0
BMAJ Mendis,SL,2010,2015,54,46,1337,1134,28,3/15,40.5,5.08,47.7,0,0
S Prasanna,SL,2011,2016,34,33,1651,1503,28,3/32,53.67,5.46,58.9,0,0
Ata-ur-Rehman,PAK,1992,1996,30,30,1492,1186,27,3/27,43.92,4.76,55.2,0,0
NM Coulter-Nile,AUS,2013,2016,16,16,818,734,27,4/48,27.18,5.38,30.2,1,0
PW Gunaratne,SL,2002,2003,23,23,959,908,27,4/44,33.62,5.68,35.5,1,0
KM Jarvis,ZIM,2009,2013,24,24,1217,1221,27,3/36,45.22,6.01,45,0,0
AY Karim,KENYA,1996,2003,34,33,1568,1114,27,5/33,41.25,4.26,58,0,1
AJ McKay,NZ,2010,2012,19,19,926,800,27,4/53,29.62,5.18,34.2,2,0
PJ Martin,ENG,1995,1998,20,20,1048,806,27,4/44,29.85,4.61,38.8,1,0
RAP Nissanka,SL,2001,2003,23,23,997,857,27,4/12,31.74,5.15,36.9,1,0
SPD Smith,AUS,2010,2017,95,36,1046,931,27,3/16,34.48,5.34,38.7,0,0
D Bishoo,WI,2011,2017,17,17,852,642,26,3/30,24.69,4.52,32.7,0,0
PH Edmonds,ENG,1977,1987,29,27,1534,965,26,3/39,37.11,3.77,59,0,0
AC Evans,SCOT,2009,2016,19,18,876,747,26,4/41,28.73,5.11,33.6,2,0
AP Gurusinha,SL,1985,1996,147,55,1585,1354,26,2/25,52.07,5.12,60.9,0,0
TJ Murtagh,IRE,2012,2016,23,22,1152,885,26,4/32,34.03,4.6,44.3,1,0
LN Onyango,KENYA,1996,2014,29,28,995,981,26,3/29,37.73,5.91,38.2,0,0
AM Phangiso,SA,2013,2016,21,21,1085,829,26,3/40,31.88,4.58,41.7,0,0
SM Sharif,SCOT,2011,2017,21,21,966,803,26,4/27,30.88,4.98,37.1,1,0
DN Crookes,SA,1994,2000,32,30,1221,1011,25,3/30,40.44,4.96,48.8,0,0
GD Drummond,SCOT,2007,2013,30,29,1263,932,25,4/41,37.28,4.42,50.5,1,0
LM Jongwe,ZIM,2014,2016,22,22,863,759,25,5/6,30.36,5.27,34.5,0,1
A Kuruvilla,INDIA,1997,1997,25,25,1131,890,25,4/43,35.6,4.72,45.2,1,0
D Langford-Smith,IRE,2006,2008,22,21,942,797,25,3/32,31.88,5.07,37.6,0,0
SW Masakadza,ZIM,2010,2014,16,16,791,891,25,4/46,35.64,6.75,31.6,3,0
G Miller,ENG,1977,1984,25,24,1268,813,25,3/27,32.52,3.84,50.7,0,0
K Srikkanth,INDIA,1981,1992,146,33,712,641,25,5/27,25.64,5.4,28.4,0,2
AR White,IRE,2006,2014,61,35,869,688,25,4/44,27.52,4.75,34.7,1,0
KIW Wijegunawardene,SL,1988,1992,26,25,1186,986,25,4/49,39.44,4.98,47.4,1,0
CA Young,IRE,2014,2017,12,11,597,481,25,5/46,19.24,4.83,23.8,0,1
Alok Kapali,BDESH,2002,2011,69,49,1452,1255,24,3/49,52.29,5.18,60.5,0,0
Arafat Sunny,BDESH,2014,2015,16,16,830,600,24,4/27,25,4.33,34.5,2,0
ID Blackwell,ENG,2002,2006,34,26,1230,877,24,3/26,36.54,4.27,51.2,0,0
Harvinder Singh,INDIA,1997,2001,16,16,686,609,24,3/44,25.37,5.32,28.5,0,0
RC Irani,ENG,1996,2003,31,30,1283,989,24,5/26,41.2,4.62,53.4,1,1
PW Jarvis,ENG,1988,1993,16,16,879,672,24,5/35,28,4.58,36.6,1,1
MBS Jonkman,NL,2006,2010,16,16,719,565,24,3/24,23.54,4.71,29.9,0,0
JK Lever,ENG,1976,1982,22,22,1152,713,24,4/29,29.7,3.71,48,1,0
Manjural Islam,BDESH,1999,2003,34,34,1591,1284,24,3/37,53.5,4.84,66.2,0,0
MS Panesar,ENG,2007,2007,26,26,1308,980,24,3/25,40.83,4.49,54.5,0,0
SR Patel,ENG,2008,2013,36,32,1187,1091,24,5/41,45.45,5.51,49.4,0,1
KR Pushpakumara,SL,1994,1999,31,31,1430,1181,24,3/25,49.2,4.95,59.5,0,0
Sikandar Raza,ZIM,2013,2017,63,39,1250,1048,24,3/40,43.66,5.03,52,0,0
Aizaz Cheema,PAK,2011,2012,14,14,658,593,23,4/43,25.78,5.4,28.6,2,0
HK Bennett,NZ,2010,2014,14,13,602,543,23,4/16,23.6,5.41,26.1,2,0
RD Berrington,SCOT,2008,2017,53,35,1010,857,23,4/40,37.26,5.09,43.9,1,0
NG Cowans,ENG,1983,1985,23,23,1282,913,23,3/44,39.69,4.27,55.7,0,0
KM Dabengwa,ZIM,2005,2010,37,35,1109,936,23,3/15,40.69,5.06,48.2,0,0
WW Daniel,WI,1978,1984,18,18,912,595,23,3/27,25.86,3.91,39.6,0,0
SR Gillespie,NZ,1986,1988,19,19,963,736,23,4/30,32,4.58,41.8,1,0
G Goudie,SCOT,2008,2013,16,16,729,623,23,5/73,27.08,5.12,31.6,0,1
Hasan Ali,PAK,2016,2017,13,13,658,651,23,5/52,28.3,5.93,28.6,1,1
ND Hirwani,INDIA,1988,1992,18,18,960,719,23,4/43,31.26,4.49,41.7,3,0
TG Hogan,AUS,1983,1984,16,15,917,574,23,4/33,24.95,3.75,39.8,1,0
KAD Hurdle,BMUDA,2006,2007,19,19,905,831,23,3/24,36.13,5.5,39.3,0,0
Imad Wasim,PAK,2015,2017,18,18,863,690,23,5/14,30,4.79,37.5,0,1
Manjural Islam Rana,BDESH,2003,2006,25,23,996,689,23,4/34,29.95,4.15,43.3,2,0
S Mukuddem,BMUDA,2006,2007,20,20,960,752,23,4/40,32.69,4.7,41.7,1,0
DR Brown,ENG,1997,2007,25,25,953,919,22,3/37,41.77,5.78,43.3,0,0
DR Brown,SCOT,1997,2007,25,25,953,919,22,3/37,41.77,5.78,43.3,0,0
JJ Bumrah,INDIA,2016,2017,11,11,585,477,22,4/22,21.68,4.89,26.5,2,0
DR Doshi,INDIA,1980,1982,15,15,792,524,22,4/30,23.81,3.96,36,2,0
Farhad Reza,BDESH,2006,2011,34,32,1139,1017,22,5/42,46.22,5.35,51.7,0,1
BP Julian,AUS,1993,1999,25,25,1146,997,22,3/40,45.31,5.21,52,0,0
RN Lewis,WI,1997,2009,28,25,1150,983,22,3/43,44.68,5.12,52.2,0,0
ML Nkala,ZIM,1998,2006,50,46,1582,1570,22,3/12,71.36,5.95,71.9,0,0
E Otieno,KENYA,2007,2014,26,25,954,927,22,4/33,42.13,5.83,43.3,1,0
MW Pringle,SA,1992,1994,17,17,870,604,22,4/11,27.45,4.16,39.5,1,0
SK Sharma,INDIA,1988,1990,23,22,979,813,22,5/26,36.95,4.98,44.5,0,1
Sohag Gazi,BDESH,2012,2014,20,19,919,722,22,4/29,32.81,4.71,41.7,1,0
WF Stelling,NL,2006,2007,15,15,699,567,22,3/12,25.77,4.86,31.7,0,0
Al-Amin Hossain,BDESH,2014,2015,14,14,603,523,21,4/51,24.9,5.2,28.7,2,0
DH Brain,ZIM,1992,1995,23,23,1091,849,21,3/51,40.42,4.66,51.9,0,0
